id,order_id,product_id,sales,quantity,discount,profit,region,category
US-2015-106992-0,US-2015-106992,TEC-MA-10000822,3059.98,3,0.40,-510.00,Central,Technology
US-2015-106992-1,US-2015-106992,TEC-MA-10003353,2519.96,7,0.40,-252.00,Central,Technology
CA-2017-125318-0,CA-2017-125318,TEC-PH-10001433,328.22,4,0.20,28.72,Central,Technology
CA-2016-155040-0,CA-2016-155040,TEC-AC-10004469,79.90,2,0.00,35.16,West,Technology
CA-2018-136826-0,CA-2018-136826,OFF-AR-10003602,14.02,3,0.20,4.73,South,Office Supplies
CA-2017-111010-0,CA-2017-111010,OFF-FA-10003472,7.56,6,0.00,0.30,East,Office Supplies
US-2018-145366-0,US-2018-145366,OFF-ST-10004180,37.21,1,0.20,-7.44,East,Office Supplies
US-2018-145366-1,US-2018-145366,OFF-EN-10004386,57.58,3,0.20,21.59,East,Office Supplies
CA-2018-163979-0,CA-2018-163979,OFF-ST-10003208,725.84,4,0.00,210.49,West,Office Supplies
CA-2016-155334-0,CA-2016-155334,TEC-AC-10003628,209.93,7,0.00,92.37,West,Technology
CA-2016-155334-1,CA-2016-155334,FUR-FU-10003274,5.28,3,0.00,2.32,West,Furniture
CA-2016-155334-2,CA-2016-155334,OFF-BI-10002557,10.92,3,0.20,4.09,West,Office Supplies
CA-2018-118136-0,CA-2018-118136,OFF-PA-10002615,8.82,2,0.00,4.06,West,Office Supplies
CA-2018-118136-1,CA-2018-118136,OFF-AR-10001427,5.98,1,0.00,1.55,West,Office Supplies
CA-2018-132976-0,CA-2018-132976,OFF-PA-10000673,11.65,2,0.20,4.08,East,Office Supplies
CA-2018-132976-1,CA-2018-132976,OFF-PA-10004470,18.18,4,0.20,5.91,East,Office Supplies
CA-2018-132976-2,CA-2018-132976,OFF-ST-10000876,59.71,6,0.20,5.97,East,Office Supplies
CA-2018-132976-3,CA-2018-132976,OFF-LA-10002043,24.84,3,0.20,8.69,East,Office Supplies
US-2016-161991-0,US-2016-161991,OFF-BI-10004967,2.08,5,0.80,-3.43,Central,Office Supplies
US-2016-161991-1,US-2016-161991,TEC-PH-10001760,1114.40,7,0.20,376.11,Central,Technology
CA-2016-130890-0,CA-2016-130890,FUR-TA-10002903,1038.84,5,0.20,51.94,West,Furniture
CA-2016-130883-0,CA-2016-130883,OFF-PA-10000474,141.76,5,0.20,47.84,West,Office Supplies
CA-2016-130883-1,CA-2016-130883,TEC-AC-10001956,239.80,5,0.20,47.96,West,Technology
CA-2016-130883-2,CA-2016-130883,OFF-PA-10004100,31.10,6,0.20,10.89,West,Office Supplies
CA-2017-112697-0,CA-2017-112697,OFF-BI-10000778,254.06,7,0.70,-169.37,South,Office Supplies
CA-2017-112697-1,CA-2017-112697,OFF-AP-10002684,194.53,2,0.20,24.32,South,Office Supplies
CA-2017-112697-2,CA-2017-112697,OFF-SU-10000646,961.48,5,0.20,-204.31,South,Office Supplies
CA-2017-110772-0,CA-2017-110772,OFF-FA-10002983,19.10,7,0.20,6.68,East,Office Supplies
CA-2017-110772-1,CA-2017-110772,OFF-LA-10004689,18.50,8,0.20,6.24,East,Office Supplies
CA-2017-110772-2,CA-2017-110772,TEC-AC-10002001,255.98,2,0.20,54.40,East,Technology
CA-2017-110772-3,CA-2017-110772,FUR-BO-10004709,86.97,3,0.50,-48.70,East,Furniture
CA-2015-111451-0,CA-2015-111451,FUR-FU-10004091,300.42,8,0.20,78.86,West,Furniture
CA-2015-111451-1,CA-2015-111451,FUR-CH-10001891,230.35,3,0.20,20.16,West,Furniture
CA-2015-111451-2,CA-2015-111451,FUR-FU-10002918,218.35,3,0.20,-24.56,West,Furniture
CA-2015-111451-3,CA-2015-111451,OFF-BI-10004593,78.60,5,0.70,-62.88,West,Office Supplies
CA-2015-111451-4,CA-2015-111451,OFF-FA-10004854,27.55,3,0.20,9.30,West,Office Supplies
CA-2017-142545-0,CA-2017-142545,OFF-PA-10002105,32.40,5,0.00,15.55,East,Office Supplies
CA-2017-142545-1,CA-2017-142545,OFF-ST-10002756,1082.48,8,0.00,10.82,East,Office Supplies
CA-2017-142545-2,CA-2017-142545,OFF-PA-10004243,56.91,3,0.00,27.32,East,Office Supplies
CA-2017-142545-3,CA-2017-142545,FUR-FU-10001861,77.60,4,0.00,38.02,East,Furniture
CA-2017-142545-4,CA-2017-142545,OFF-BI-10002706,14.28,1,0.00,6.57,East,Office Supplies
US-2018-152380-0,US-2018-152380,FUR-TA-10002533,219.07,3,0.50,-131.44,Central,Furniture
CA-2016-144253-0,CA-2016-144253,FUR-FU-10002671,26.80,2,0.00,12.86,East,Furniture
CA-2015-130960-0,CA-2015-130960,OFF-AR-10003651,9.84,3,0.00,2.85,Central,Office Supplies
CA-2015-111003-0,CA-2015-111003,OFF-BI-10001072,45.48,3,0.00,20.92,East,Office Supplies
CA-2015-111003-1,CA-2015-111003,OFF-AR-10002135,289.20,6,0.00,83.87,East,Office Supplies
CA-2018-126774-0,CA-2018-126774,OFF-AR-10002804,4.89,1,0.00,2.00,South,Office Supplies
CA-2017-142902-0,CA-2017-142902,FUR-FU-10001918,15.14,4,0.20,3.59,West,Furniture
CA-2017-142902-1,CA-2017-142902,FUR-CH-10004086,466.77,2,0.20,52.51,West,Furniture
CA-2017-142902-2,CA-2017-142902,FUR-FU-10001756,15.23,1,0.20,1.71,West,Furniture
CA-2017-142902-3,CA-2017-142902,OFF-LA-10000634,6.26,3,0.20,2.04,West,Office Supplies
CA-2015-120887-0,CA-2015-120887,FUR-FU-10001588,87.54,3,0.00,37.64,East,Furniture
CA-2015-167850-0,CA-2015-167850,TEC-PH-10002398,178.38,2,0.20,22.30,South,Technology
CA-2015-167850-1,CA-2015-167850,OFF-PA-10001937,15.55,3,0.20,5.44,South,Office Supplies
CA-2015-164259-0,CA-2015-164259,OFF-AR-10003373,99.14,4,0.20,8.67,East,Office Supplies
CA-2015-164973-0,CA-2015-164973,FUR-CH-10002602,135.88,1,0.10,24.16,East,Furniture
CA-2015-164973-1,CA-2015-164973,TEC-MA-10002927,3991.98,2,0.00,1995.99,East,Technology
CA-2015-164973-2,CA-2015-164973,TEC-PH-10004093,275.94,6,0.00,80.02,East,Technology
CA-2015-164973-3,CA-2015-164973,TEC-AC-10000892,360.00,4,0.00,129.60,East,Technology
CA-2015-164973-4,CA-2015-164973,OFF-ST-10002974,43.57,1,0.00,13.07,East,Office Supplies
CA-2015-156601-0,CA-2015-156601,OFF-FA-10000624,7.16,2,0.00,3.58,West,Office Supplies
CA-2017-162138-0,CA-2017-162138,OFF-BI-10004593,251.52,6,0.20,81.74,West,Office Supplies
CA-2017-162138-1,CA-2017-162138,TEC-AC-10001908,99.99,1,0.00,35.00,West,Technology
CA-2018-153339-0,CA-2018-153339,FUR-FU-10001967,15.99,1,0.20,1.00,South,Furniture
US-2017-141544-0,US-2017-141544,TEC-PH-10003645,290.90,3,0.40,-67.88,East,Technology
US-2017-141544-1,US-2017-141544,OFF-ST-10000675,54.22,2,0.20,3.39,East,Office Supplies
US-2017-141544-2,US-2017-141544,FUR-CH-10003312,786.74,4,0.30,-258.50,East,Furniture
US-2017-141544-3,US-2017-141544,OFF-LA-10001074,100.24,10,0.20,33.83,East,Office Supplies
US-2017-141544-4,US-2017-141544,OFF-BI-10001524,37.76,6,0.70,-27.69,East,Office Supplies
US-2017-150147-0,US-2017-150147,TEC-PH-10004614,82.80,2,0.40,-20.70,East,Technology
US-2017-150147-1,US-2017-150147,OFF-BI-10001153,20.72,2,0.70,-13.82,East,Office Supplies
US-2017-150147-2,US-2017-150147,OFF-BI-10001982,4.90,3,0.70,-3.43,East,Office Supplies
CA-2016-137946-0,CA-2016-137946,OFF-BI-10001922,4.75,1,0.20,1.60,West,Office Supplies
CA-2016-137946-1,CA-2016-137946,TEC-CO-10001449,959.98,2,0.20,335.99,West,Technology
CA-2016-137946-2,CA-2016-137946,OFF-BI-10004140,14.37,4,0.20,4.49,West,Office Supplies
CA-2015-129924-0,CA-2015-129924,OFF-BI-10003314,7.71,2,0.20,2.80,West,Office Supplies
CA-2015-129924-1,CA-2015-129924,FUR-TA-10004575,698.35,3,0.20,-17.46,West,Furniture
CA-2016-128167-0,CA-2016-128167,OFF-FA-10000490,4.96,4,0.00,2.33,West,Office Supplies
CA-2015-122336-0,CA-2015-122336,OFF-AR-10000122,17.86,4,0.20,1.12,East,Office Supplies
CA-2015-122336-1,CA-2015-122336,OFF-BI-10003656,509.97,10,0.70,-407.98,East,Office Supplies
CA-2015-122336-2,CA-2015-122336,OFF-FA-10002780,30.99,13,0.20,10.07,East,Office Supplies
CA-2015-122336-3,CA-2015-122336,TEC-PH-10000702,71.93,12,0.40,8.39,East,Technology
US-2016-120712-0,US-2016-120712,OFF-ST-10000107,88.80,4,0.20,-2.22,Central,Office Supplies
CA-2018-169901-0,CA-2018-169901,TEC-PH-10002293,47.98,3,0.20,4.80,West,Technology
CA-2018-134306-0,CA-2018-134306,OFF-AR-10004027,7.56,3,0.00,3.10,East,Office Supplies
CA-2018-134306-1,CA-2018-134306,OFF-PA-10000249,24.56,2,0.00,11.54,East,Office Supplies
CA-2018-134306-2,CA-2018-134306,OFF-AR-10001374,12.96,2,0.00,4.15,East,Office Supplies
CA-2017-129714-0,CA-2017-129714,TEC-AC-10000290,6.79,1,0.00,2.31,East,Technology
CA-2017-129714-1,CA-2017-129714,OFF-PA-10001970,24.56,2,0.00,11.54,East,Office Supplies
CA-2017-129714-2,CA-2017-129714,OFF-BI-10002160,3.05,1,0.20,1.07,East,Office Supplies
CA-2017-129714-3,CA-2017-129714,OFF-PA-10001970,49.12,4,0.00,23.09,East,Office Supplies
CA-2017-129714-4,CA-2017-129714,OFF-BI-10004995,4355.17,4,0.20,1415.43,East,Office Supplies
CA-2017-138520-0,CA-2017-138520,FUR-BO-10002268,388.70,6,0.20,-4.86,East,Furniture
CA-2017-138520-1,CA-2017-138520,OFF-EN-10001137,8.26,2,0.00,3.80,East,Office Supplies
CA-2017-138520-2,CA-2017-138520,OFF-AR-10002399,17.04,4,0.00,6.99,East,Office Supplies
CA-2017-138520-3,CA-2017-138520,OFF-PA-10002713,34.40,5,0.00,15.82,East,Office Supplies
CA-2017-130001-0,CA-2017-130001,OFF-PA-10002666,36.24,5,0.20,11.32,South,Office Supplies
CA-2018-155698-0,CA-2018-155698,OFF-AP-10001124,647.84,8,0.00,168.44,South,Office Supplies
CA-2018-155698-1,CA-2018-155698,OFF-LA-10001158,20.70,2,0.00,9.94,South,Office Supplies
CA-2018-144904-0,CA-2018-144904,OFF-LA-10001158,20.70,2,0.00,9.94,East,Office Supplies
CA-2018-144904-1,CA-2018-144904,FUR-CH-10000785,488.65,3,0.10,86.87,East,Furniture
CA-2018-144904-2,CA-2018-144904,OFF-AR-10003732,5.56,2,0.00,1.45,East,Office Supplies
CA-2018-144904-3,CA-2018-144904,FUR-FU-10000023,47.12,8,0.00,20.73,East,Furniture
CA-2015-123344-0,CA-2015-123344,OFF-ST-10001713,211.96,4,0.00,8.48,West,Office Supplies
CA-2017-155516-0,CA-2017-155516,OFF-BI-10002412,23.20,4,0.00,10.44,East,Office Supplies
CA-2017-155516-1,CA-2017-155516,OFF-SU-10001225,7.36,2,0.00,0.15,East,Office Supplies
CA-2017-155516-2,CA-2017-155516,OFF-ST-10002406,104.79,7,0.00,29.34,East,Office Supplies
CA-2017-155516-3,CA-2017-155516,FUR-BO-10002545,1043.92,4,0.00,271.42,East,Furniture
CA-2018-104745-0,CA-2018-104745,OFF-PA-10002036,25.92,5,0.20,9.40,Central,Office Supplies
CA-2018-104745-1,CA-2018-104745,OFF-ST-10002205,53.42,3,0.20,4.67,Central,Office Supplies
US-2015-119137-0,US-2015-119137,OFF-BI-10001982,8.16,5,0.70,-5.71,West,Office Supplies
US-2015-119137-1,US-2015-119137,TEC-AC-10003911,1023.94,8,0.20,179.19,West,Technology
US-2015-119137-2,US-2015-119137,OFF-AR-10000658,9.24,1,0.20,0.92,West,Office Supplies
US-2015-119137-3,US-2015-119137,TEC-AC-10002076,479.04,10,0.20,-29.94,West,Technology
US-2017-134656-0,US-2017-134656,OFF-PA-10003039,99.14,4,0.20,30.98,Central,Office Supplies
US-2018-134481-0,US-2018-134481,FUR-TA-10004915,1488.42,7,0.30,-297.68,East,Furniture
CA-2016-130792-0,CA-2016-130792,OFF-AP-10000696,8.65,3,0.80,-20.33,Central,Office Supplies
CA-2016-130792-1,CA-2016-130792,OFF-ST-10003327,23.83,3,0.20,2.68,Central,Office Supplies
CA-2016-130792-2,CA-2016-130792,OFF-BI-10000309,12.18,4,0.80,-18.87,Central,Office Supplies
CA-2017-134775-0,CA-2017-134775,OFF-PA-10004734,50.96,7,0.00,25.48,West,Office Supplies
CA-2017-134775-1,CA-2017-134775,OFF-BI-10002225,49.54,3,0.20,17.34,West,Office Supplies
CA-2016-125395-0,CA-2016-125395,TEC-AC-10004708,41.90,2,0.00,8.80,Central,Technology
US-2016-168935-0,US-2016-168935,FUR-TA-10000617,375.46,3,0.45,-157.01,South,Furniture
US-2016-168935-1,US-2016-168935,TEC-AC-10002335,83.98,3,0.20,-1.05,South,Technology
CA-2016-122756-0,CA-2016-122756,TEC-MA-10001681,482.34,4,0.70,-337.64,East,Technology
CA-2016-122756-1,CA-2016-122756,FUR-FU-10001935,2.96,1,0.20,0.78,East,Furniture
CA-2015-115973-0,CA-2015-115973,OFF-AR-10004757,2.62,1,0.20,0.43,East,Office Supplies
CA-2018-101798-0,CA-2018-101798,OFF-BI-10000050,23.36,4,0.20,7.88,East,Office Supplies
CA-2018-101798-1,CA-2018-101798,TEC-AC-10001998,39.98,2,0.00,13.59,East,Technology
US-2015-135972-0,US-2015-135972,TEC-PH-10003012,246.38,2,0.20,27.72,West,Technology
US-2015-135972-1,US-2015-135972,TEC-CO-10002313,1799.97,3,0.00,701.99,West,Technology
US-2015-134971-0,US-2015-134971,OFF-BI-10003982,12.46,3,0.80,-20.56,Central,Office Supplies
CA-2018-102946-0,CA-2018-102946,OFF-BI-10004492,75.79,3,0.20,25.58,West,Office Supplies
CA-2018-165603-0,CA-2018-165603,OFF-ST-10000798,49.96,2,0.00,9.49,East,Office Supplies
CA-2018-165603-1,CA-2018-165603,OFF-PA-10002552,12.96,2,0.00,6.22,East,Office Supplies
CA-2016-122259-0,CA-2016-122259,OFF-SU-10002573,70.12,4,0.00,21.04,Central,Office Supplies
CA-2017-108987-0,CA-2017-108987,OFF-ST-10001580,35.95,3,0.20,3.60,Central,Office Supplies
CA-2017-108987-1,CA-2017-108987,FUR-BO-10004834,2396.27,4,0.32,-317.15,Central,Furniture
CA-2017-108987-2,CA-2017-108987,OFF-ST-10000934,131.14,4,0.20,-32.78,Central,Office Supplies
CA-2017-108987-3,CA-2017-108987,TEC-AC-10000158,57.58,2,0.20,0.72,Central,Technology
CA-2015-113166-0,CA-2015-113166,OFF-PA-10001947,9.57,2,0.20,3.47,South,Office Supplies
CA-2015-155208-0,CA-2015-155208,OFF-AR-10003478,39.07,6,0.20,9.77,South,Office Supplies
CA-2018-117933-0,CA-2018-117933,OFF-AP-10004249,35.91,3,0.00,9.70,East,Office Supplies
CA-2018-117457-0,CA-2018-117457,TEC-AC-10000158,179.95,5,0.00,37.79,West,Technology
CA-2018-117457-1,CA-2018-117457,TEC-CO-10004115,1199.98,3,0.20,434.99,West,Technology
CA-2018-117457-2,CA-2018-117457,OFF-PA-10003724,27.15,5,0.00,13.30,West,Office Supplies
CA-2018-117457-3,CA-2018-117457,FUR-TA-10002041,1004.02,7,0.20,-112.95,West,Furniture
CA-2018-117457-4,CA-2018-117457,OFF-PA-10002893,9.68,1,0.00,4.65,West,Office Supplies
CA-2018-117457-5,CA-2018-117457,OFF-LA-10003766,28.35,9,0.00,13.61,West,Office Supplies
CA-2018-117457-6,CA-2018-117457,OFF-PA-10001970,55.98,1,0.00,27.43,West,Office Supplies
CA-2018-117457-7,CA-2018-117457,FUR-BO-10001972,1336.83,13,0.15,31.45,West,Furniture
CA-2018-117457-8,CA-2018-117457,FUR-CH-10003956,113.57,2,0.20,-18.45,West,Furniture
CA-2018-142636-0,CA-2018-142636,OFF-PA-10000157,139.86,7,0.00,65.73,West,Office Supplies
CA-2018-142636-1,CA-2018-142636,FUR-CH-10001891,307.14,4,0.20,26.87,West,Furniture
CA-2018-122105-0,CA-2018-122105,OFF-AR-10004344,95.92,8,0.00,25.90,West,Office Supplies
CA-2017-148796-0,CA-2017-148796,FUR-CH-10004886,383.80,5,0.20,38.38,West,Furniture
CA-2018-154816-0,CA-2018-154816,OFF-PA-10003845,5.78,1,0.00,2.83,South,Office Supplies
CA-2018-110478-0,CA-2018-110478,OFF-AR-10001573,9.32,4,0.00,2.70,West,Office Supplies
CA-2018-110478-1,CA-2018-110478,OFF-EN-10000483,15.25,1,0.00,7.01,West,Office Supplies
CA-2015-142048-0,CA-2015-142048,TEC-AC-10004114,196.75,6,0.20,56.57,West,Technology
CA-2018-125388-0,CA-2018-125388,FUR-FU-10004712,56.56,4,0.00,14.71,East,Furniture
CA-2018-125388-1,CA-2018-125388,OFF-ST-10000918,32.70,3,0.00,8.50,East,Office Supplies
CA-2018-155705-0,CA-2018-155705,FUR-CH-10000015,866.40,4,0.00,225.26,South,Furniture
CA-2018-149160-0,CA-2018-149160,FUR-FU-10003347,28.40,2,0.00,11.08,Central,Furniture
CA-2018-149160-1,CA-2018-149160,OFF-BI-10001543,287.92,8,0.00,138.20,Central,Office Supplies
CA-2015-101476-0,CA-2015-101476,TEC-MA-10000029,69.99,1,0.00,30.10,East,Technology
CA-2018-152275-0,CA-2018-152275,OFF-AR-10000369,6.67,6,0.20,0.50,Central,Office Supplies
US-2017-123750-0,US-2017-123750,OFF-BI-10004584,189.59,2,0.70,-145.35,South,Office Supplies
US-2017-123750-1,US-2017-123750,TEC-AC-10004659,408.74,7,0.20,76.64,South,Technology
US-2017-123750-2,US-2017-123750,TEC-AC-10004659,291.96,5,0.20,54.74,South,Technology
US-2017-123750-3,US-2017-123750,OFF-ST-10000617,4.77,2,0.20,-0.77,South,Office Supplies
CA-2017-127369-0,CA-2017-127369,OFF-ST-10003306,714.30,5,0.00,207.15,East,Office Supplies
US-2015-150574-0,US-2015-150574,OFF-BI-10000773,4.81,2,0.70,-3.69,South,Office Supplies
US-2015-150574-1,US-2015-150574,TEC-AC-10002600,247.80,5,0.20,-18.59,South,Technology
CA-2017-147375-0,CA-2017-147375,TEC-MA-10002937,1007.98,3,0.30,43.20,Central,Technology
CA-2017-147375-1,CA-2017-147375,OFF-PA-10001970,313.49,7,0.20,113.64,Central,Office Supplies
CA-2018-130043-0,CA-2018-130043,OFF-PA-10002230,31.87,8,0.20,11.55,Central,Office Supplies
CA-2018-157252-0,CA-2018-157252,FUR-CH-10003396,207.85,3,0.10,2.31,East,Furniture
CA-2017-115756-0,CA-2017-115756,FUR-FU-10000246,12.22,1,0.00,3.67,Central,Furniture
CA-2017-115756-1,CA-2017-115756,OFF-ST-10000060,194.94,3,0.00,23.39,Central,Office Supplies
CA-2017-115756-2,CA-2017-115756,OFF-ST-10003058,70.95,3,0.00,20.58,Central,Office Supplies
CA-2017-115756-3,CA-2017-115756,OFF-PA-10002222,91.36,4,0.00,42.03,Central,Office Supplies
CA-2017-115756-4,CA-2017-115756,FUR-CH-10002372,242.94,3,0.00,29.15,Central,Furniture
CA-2017-115756-5,CA-2017-115756,OFF-LA-10001317,22.05,7,0.00,10.58,Central,Office Supplies
CA-2018-154214-0,CA-2018-154214,FUR-FU-10000206,2.91,1,0.00,1.37,Central,Furniture
CA-2017-166674-0,CA-2017-166674,OFF-AR-10000588,59.52,3,0.00,15.48,East,Office Supplies
CA-2017-166674-1,CA-2017-166674,OFF-ST-10001469,161.94,3,0.00,9.72,East,Office Supplies
CA-2017-166674-2,CA-2017-166674,OFF-AR-10001953,263.88,6,0.00,71.25,East,Office Supplies
CA-2017-166674-3,CA-2017-166674,OFF-AR-10003156,30.48,3,0.00,7.92,East,Office Supplies
CA-2017-166674-4,CA-2017-166674,OFF-AR-10004974,9.84,3,0.00,2.85,East,Office Supplies
CA-2017-166674-5,CA-2017-166674,TEC-PH-10002365,35.12,4,0.00,9.13,East,Technology
CA-2018-147277-0,CA-2018-147277,FUR-TA-10001539,284.36,2,0.40,-75.83,East,Furniture
CA-2018-147277-1,CA-2018-147277,OFF-ST-10000142,665.41,2,0.20,66.54,East,Office Supplies
CA-2017-100153-0,CA-2017-100153,TEC-AC-10001772,63.88,4,0.00,24.91,Central,Technology
US-2015-110674-0,US-2015-110674,FUR-CH-10000225,129.57,2,0.20,-24.29,West,Furniture
US-2017-157945-0,US-2017-157945,FUR-CH-10002331,747.56,3,0.30,-96.11,Central,Furniture
US-2017-157945-1,US-2017-157945,OFF-EN-10001415,8.93,2,0.20,3.35,Central,Office Supplies
CA-2016-109638-0,CA-2016-109638,OFF-AP-10002472,103.92,4,0.00,36.37,West,Office Supplies
CA-2016-109638-1,CA-2016-109638,TEC-AC-10004571,899.91,9,0.00,377.96,West,Technology
CA-2016-109638-2,CA-2016-109638,OFF-BI-10001098,51.31,3,0.20,18.60,West,Office Supplies
CA-2017-109869-0,CA-2017-109869,FUR-FU-10000023,23.56,5,0.20,7.07,West,Furniture
CA-2017-109869-1,CA-2017-109869,FUR-TA-10001889,1272.63,6,0.50,-814.48,West,Furniture
CA-2017-109869-2,CA-2017-109869,OFF-BI-10000315,28.48,5,0.70,-20.89,West,Office Supplies
CA-2017-109869-3,CA-2017-109869,OFF-SU-10003505,185.38,2,0.20,-34.76,West,Office Supplies
CA-2017-109869-4,CA-2017-109869,OFF-AP-10002578,78.27,2,0.20,5.87,West,Office Supplies
US-2016-101399-0,US-2016-101399,FUR-FU-10002918,254.74,7,0.60,-312.06,Central,Furniture
CA-2018-154907-0,CA-2018-154907,FUR-BO-10002824,205.33,2,0.32,-36.24,Central,Furniture
US-2017-100419-0,US-2017-100419,OFF-BI-10002194,4.79,3,0.80,-7.90,Central,Office Supplies
CA-2016-154144-0,CA-2016-154144,OFF-PA-10004071,55.48,1,0.00,26.63,East,Office Supplies
CA-2015-144666-0,CA-2015-144666,OFF-ST-10002743,340.92,3,0.00,3.41,West,Office Supplies
CA-2015-144666-1,CA-2015-144666,FUR-BO-10001601,222.67,2,0.15,10.48,West,Furniture
CA-2015-144666-2,CA-2015-144666,TEC-PH-10002680,703.97,4,0.20,88.00,West,Technology
CA-2015-144666-3,CA-2015-144666,OFF-ST-10001321,92.52,6,0.00,24.98,West,Office Supplies
CA-2015-144666-4,CA-2015-144666,OFF-PA-10001509,62.65,7,0.00,28.82,West,Office Supplies
CA-2015-144666-5,CA-2015-144666,OFF-PA-10003465,94.85,5,0.00,45.53,West,Office Supplies
CA-2017-103891-0,CA-2017-103891,TEC-PH-10000149,95.76,6,0.20,7.18,West,Technology
CA-2017-152632-0,CA-2017-152632,FUR-FU-10002671,40.20,3,0.00,19.30,East,Furniture
CA-2017-100790-0,CA-2017-100790,OFF-AR-10003045,14.70,5,0.00,6.62,East,Office Supplies
CA-2017-100790-1,CA-2017-100790,OFF-ST-10000689,704.25,5,0.00,84.51,East,Office Supplies
CA-2015-134677-0,CA-2015-134677,TEC-AC-10001445,9.09,3,0.00,1.91,West,Technology
CA-2015-127691-0,CA-2015-127691,OFF-AR-10002053,5.96,2,0.00,1.67,East,Office Supplies
CA-2015-127691-1,CA-2015-127691,TEC-AC-10002567,159.98,2,0.00,57.59,East,Technology
CA-2018-140963-0,CA-2018-140963,OFF-LA-10003923,29.60,2,0.00,14.80,West,Office Supplies
CA-2018-140963-1,CA-2018-140963,FUR-BO-10001337,514.16,5,0.15,-30.25,West,Furniture
CA-2018-140963-2,CA-2018-140963,TEC-PH-10001924,279.96,5,0.20,17.50,West,Technology
CA-2015-154627-0,CA-2015-154627,TEC-PH-10001363,2735.95,6,0.20,341.99,Central,Technology
CA-2015-133753-0,CA-2015-133753,TEC-PH-10000376,7.99,1,0.20,0.60,Central,Technology
CA-2015-133753-1,CA-2015-133753,TEC-AC-10000303,63.98,2,0.20,10.40,Central,Technology
CA-2015-133753-2,CA-2015-133753,OFF-AR-10001953,70.37,2,0.20,6.16,Central,Office Supplies
CA-2015-113362-0,CA-2015-113362,OFF-ST-10001809,449.15,5,0.00,8.98,East,Office Supplies
CA-2015-113362-1,CA-2015-113362,OFF-EN-10003845,11.07,3,0.00,5.09,East,Office Supplies
CA-2017-169166-0,CA-2017-169166,TEC-AC-10000991,93.98,2,0.00,13.16,West,Technology
US-2017-120929-0,US-2017-120929,FUR-TA-10001857,189.88,3,0.40,-94.94,South,Furniture
CA-2016-134782-0,CA-2016-134782,OFF-EN-10001434,105.42,2,0.00,51.66,South,Office Supplies
CA-2017-126158-0,CA-2017-126158,OFF-BI-10002498,119.62,8,0.20,40.37,West,Office Supplies
CA-2017-126158-1,CA-2017-126158,FUR-FU-10004864,255.76,4,0.00,81.84,West,Furniture
CA-2017-126158-2,CA-2017-126158,FUR-CH-10002602,241.57,2,0.20,18.12,West,Furniture
CA-2017-126158-3,CA-2017-126158,FUR-FU-10000073,69.30,9,0.00,22.87,West,Furniture
US-2017-105578-0,US-2017-105578,OFF-BI-10001670,22.62,2,0.70,-15.08,West,Office Supplies
US-2017-105578-1,US-2017-105578,OFF-BI-10001658,14.95,2,0.70,-11.96,West,Office Supplies
US-2017-105578-2,US-2017-105578,FUR-CH-10001215,801.57,2,0.20,50.10,West,Furniture
US-2017-105578-3,US-2017-105578,OFF-BI-10000831,2.38,3,0.70,-1.90,West,Office Supplies
US-2017-105578-4,US-2017-105578,OFF-PA-10000357,32.79,1,0.20,11.89,West,Office Supplies
CA-2018-134978-0,CA-2018-134978,OFF-BI-10003274,15.92,5,0.20,5.37,East,Office Supplies
CA-2016-145352-0,CA-2016-145352,OFF-AR-10001662,2.74,1,0.00,0.74,South,Office Supplies
CA-2016-145352-1,CA-2016-145352,OFF-AR-10003856,8.34,3,0.00,2.17,South,Office Supplies
CA-2016-145352-2,CA-2016-145352,OFF-ST-10001228,46.74,3,0.00,11.69,South,Office Supplies
CA-2016-145352-3,CA-2016-145352,OFF-BI-10003527,6354.95,5,0.00,3177.47,South,Office Supplies
CA-2018-135307-0,CA-2018-135307,FUR-FU-10001290,126.30,3,0.00,40.42,Central,Furniture
CA-2018-135307-1,CA-2018-135307,TEC-AC-10002399,38.04,2,0.00,12.17,Central,Technology
CA-2017-106341-0,CA-2017-106341,OFF-AR-10002053,7.15,3,0.20,0.72,East,Office Supplies
CA-2018-163405-0,CA-2018-163405,OFF-AR-10003811,6.63,3,0.00,1.79,West,Office Supplies
CA-2018-163405-1,CA-2018-163405,OFF-AR-10001246,5.88,2,0.00,1.71,West,Office Supplies
CA-2018-127432-0,CA-2018-127432,TEC-CO-10003236,2999.95,5,0.00,1379.98,West,Technology
CA-2018-127432-1,CA-2018-127432,OFF-ST-10004507,51.45,3,0.00,13.89,West,Office Supplies
CA-2018-127432-2,CA-2018-127432,OFF-PA-10001667,11.96,2,0.00,5.38,West,Office Supplies
